ITEM_NM,SUBITEM_NM,CTPRVN_NM,SIGNGU_NM,CLSSRM_NM,TROBL_TY_NM,OPER_TIME_CN,CLSSRM_INTRCN_CN,RCRIT_PD,OPER_PD
기타,기타,충북,보은군,2022년 보은군장애인 한궁교실,뇌병변장애,수 14:00-16:00,,20220201~20220331,20220331~20221031
기타,뉴스포츠,울산,중구,2022 울산 혼합및기타장애인 루프밴딩운동교실-제2장애인체육관,지체장애,매주 금요일 10:00~11:00,-루프밴딩 훈련을 통한 체력 증진  -장애인 체력강화와 지속적인 체계적인 훈련,20220101~20221130,20220101~20221130
기타,뉴스포츠,울산,중구,2022 울산 지적장애인 소도구교실-제2장애인체육관,지적장애,매주 목요일 16:00~16:50,-단체수업을 통한 유대감 증대 및 체력강화와 체계적인 훈련으로 생활체육의 활성화,20220101~20221130,20220101~20221130
기타,인라인스케이트,충북,제천시,2022년 사하의집 인라인교실,지적장애,"화,금 09:30-10:30",,20220201~20220331,20220331~20221031
기타,,인천,서구,VR생활체육교실,지적장애,수/금 09:30 ~ 11:30,사업명: VR생활체육교실  운영일시:수/금(09:30 ~ 11:30)  운영장소:인천서구장애인종합복지관  운영종목:vr,20220401~20221231,20220401~20221231
기타,,인천,남동구,장애&amp;비장애 어울림 생활체육교실,지적장애,수 16:00 ~ 18:00,사업명:장애&amp;비장애 어울림 생활체육교실  운영일시:수(16:00 ~ 18:00)  운영장소:남동어울림체육관/인천대공원  운영종목:볼링,20220401~20221231,20220401~20221231
기타,,인천,부평구,성촌 줌바댄스교실,지적장애,"월,수  13:30 ~ 15:30","사업명: 성촌 줌바댄스교실  운영일시:월,수(13:30 ~ 15:30)  운영장소:성촌의 집  운영종목:줌바댄스",20220401~20221231,20220401~20221231
기타,,인천,남동구,발달장애인필라테스교실,지적장애,"화,목 15:00 ~ 16:00","사업명:발달장애인필라테스교실  운영일시:화,목(15:00 ~ 16:00)  운영장소:인천NAC남동체육관  운영종목:필라테스",20220401~20221231,20220401~20221231
기타,기타,울산,남구,2022 울산광역시 장애인생활체육 e스포츠교실,지적장애,매주 목요일 16:00~18:00,,20220101~20221130,20220101~20221130
기타,,인천,남구,2022년 장애청소년 방송댄스교실,지적장애,화 15:00 ~ 17:00,사업명: 2022년 장애청소년 방송댄스교실  운영일시:화 (15:00 ~ 17:00)  운영장소:피플댄스아카데미  운영종목:방송댄스,20220401~20221231,20220401~20221231
기타,쇼다운,인천,서구,2022년 시각장애인쇼다운교실,시각장애,화 10:00 ~ 12:00,사업명: 2022년 시각장애인쇼다운교실  운영일시:화 (10:00 ~ 12:00)  운영장소:큰솔장애인자립생활센터  운영종목:쇼다운,20220401~20221231,20220401~20221231
기타,특수체육,충남,천안시,(기금)PAPA-RUN장애청소년체육교실,지적장애,수 16:30~18:00,,20220316~20221026,20220316~20221026
기타,스트레칭,인천,서구,2022년 구립 서로이음장애인 주간보호센터 스트레칭교실,지적장애,화 10:30 ~ 11:30,사업명:2022년 구립 서로이음장애인 주간보호센터 스트레칭교실  운영일시:화(10:30 ~ 11:30 / 13:30 ~ 14:30)  운영장소:구립 서로이음장애인 주간보호센터  운영종목:스트레칭,20220401~20221231,20220401~20221231
기타,,인천,서구,무한도전 생활체육교실&quot;무생체&quot;,지적장애,월 13:30 ~ 15:30,사업명: 무한도전 생활체육교실&quot;무생체&quot;  운영일시:월(13:30 ~ 15:30)  운영장소:와우스포츠아카데미  운영종목:생활체육,20220401~20221231,20220401~20221231
기타,,인천,계양구,해도두리 up&amp;high 생활체육교실,지적장애,화 14:00 ~ 14:50,사업명: 해도두리 up&amp;high 생활체육교실  운영일시:화(14:00 ~ 14:50) / 화(14:00 ~ 14:50) / 수(10:30 ~ 11:20)  운영장소: 해도두리주간보호센터 / 점핑에 반하다 / 안다미로소아청소년발달센터  운영종목: 생활체육,20220401~20221231,20220401~20221231
기타,요가,인천,남구,2022년 시각장애인 전통요가교실,시각장애,화 10:00 ~ 12:00,사업명: 2022년 시각장애인전통요가교실  운영일시:화(10:00 ~ 12:00)  운영장소:인천시각장애인복지관  운영종목:요가,20220401~20221231,20220401~20221231
기타,기타,충남,천안시,(시비)재활운동교실,지체장애,목 14:00~16:00,,20220324~20220728,20220324~20220728
기타,필라테스,충남,천안시,(시비)장애인건강교실,지체장애,월~금 9:40~17:30,"필라테스, 헬스, 건강걷기, 수중운동, 스트레칭, 건강댄스, 뉴스포츠, 그룹헬스, 탁구, 재활운동 프로그램 운영",20220314~20221130,20220314~20221130
기타,쇼다운,인천,남구,2022년 인천시각장애인쇼다운(편견반)교실,시각장애,수 13:00 ~ 15:00,사업명: 2022년 인천시각장애인쇼다운(편견반)교실  운영일시:수(13:00 ~ 15:00)  운영장소:인천시각장애인복지관  운영종목:쇼다운,20220401~20221231,20220401~20221231
기타,스트레칭,충북,충주시,2022년 나눔의집 스트레칭교실,지적장애,수 14:00~14:40,,20220201~20220331,20220331~20221031
기타,기타,충북,충주시,2022년 숭덕꿈터 다이어트댄스교실,지적장애,수 13:30~14:30,,20220201~20220331,20220331~20221031
기타,,경남,창원시진해구,(지방비)2022년 진해장애인 행복체조 생활체육교실,지체장애,목 10:00~11:00,,20220401~20220930,20220401~20220930
기타,요가,충북,충주시,2022년 다사랑 요가교실,지적장애,목 10:00~12:00,,20220201~20220331,20220331~20221031
기타,기타,충북,충주시,2022년 숭덕재활원 숭덕한궁교실,뇌병변장애,목 15:00-17:00,,20220201~20220331,20220331~20221031
기타,기타,충남,공주시,(기금)상상을 현실로 VR스포츠교실,지적장애,화 09:50-10:30,,20220301~20221130,20220301~20221130
기타,유아체육,충남,공주시,(기금)튼튼쑥쑥 영·유아 어울림교실,기타장애,목 10:20-11:40,,20220301~20221130,20220301~20221130
기타,기타,충남,공주시,(기금)민들레 e스포츠 체력증진교실,지적장애,화 14:00-15:30,,20220301~20221130,20220301~20221130
기타,자전거,충남,공주시,(기금)둠칫둠칫 즐거운 스피닝교실,지적장애,목 13:30-14:30,,20220301~20221130,20220301~20221130
기타,요가,울산,남구,2022 울산 요가교실,지적장애,매주 목요일 10:00~11:00,-규칙적인 운동과 습관으로 기초 체력증진에 도움  -쉽게 접근이 가능한 생활체육의 장 마련  -사회화 과정의 일부로 자기통제력과 감정조절능력 향상,20220101~20221130,20220101~20221130
기타,기타,충북,충주시,2022년 해피하우스다솜 라인댄스교실,지적장애,화 13:30~14:30,,20220201~20220331,20220331~20221031
기타,템덤사이클,충남,공주시,(도비)시각장애인 템덤사이클교실,시각장애,-,,20220301~20221130,20220301~20221130
기타,뉴스포츠,충북,충주시,2022년 다누리 스포츠교실,지적장애,화 13:30~15:00,,20220201~20220331,20220331~20221031
기타,기타,충북,충주시,2022년 장애인부모회 피구&amp;태권도교실,지적장애,수16:00~17:00 토10시~12,,20220201~20220331,20220331~20221031
기타,뉴스포츠,울산,중구,2022 울산지적장애인생활체육뉴스포츠교실-감각통합운동교실,지적장애,매주 금요일 10:30~11:30,-신체활동의 기회가 부족한 발달장애인을 위한 교실  -자기효능감 증진과 기초체력 증진 및 다양한 신체활동 경험 제공,20220101~20221130,20220101~20221130
기타,기타,충북,충주시,2022년 여성수중운동교실,뇌병변장애,수 10:00-11:00,,20220201~20220331,20220331~20221031
기타,음악줄넘기,충남,보령시,(기금)신나는 음악줄넘기교실,지적장애,수 13:30 ~ 14:40,,20220301~20221130,20220301~20221130
기타,기타,충북,충주시,2022년 아동수중운동교실,지적장애,금 16:30-17:30,,20220201~20220331,20220331~20221031
기타,쇼다운,울산,동구,2022 울산 시각장애인 생활체육 쇼다운교실-위퐁교실,시각장애,매주 수요일 13:30~15:30,-쇼다운교실 사업을 통해 소외되는 중증장애인의 생활체육 접근 기회 향상 및 건강증진,20220101~20221130,20220101~20221130
기타,기타,충북,충주시,2022년 수중재활운동교실,뇌병변장애,목 14:00-15:00,,20220201~20220331,20220331~20221031
기타,기타,충남,아산시,(기금)2022년 장애청소년 스케이트교실,지적장애,-,,20220301~20221130,20220301~20221130
기타,기타,충남,아산시,(기금)장애청소년 VR모션인식 스포츠교실,지적장애,-,,20220301~20221130,20220301~20221130
기타,뉴스포츠,충북,충주시,2022년 장애인생활체육 뉴스포츠교실,지적장애,월 13:30-15:00,,20220201~20220331,20220331~20221031
기타,뉴스포츠,충남,아산시,(기금)농아인 뉴스포츠교실,청각장애,-,,20220301~20221130,20220301~20221130
기타,뉴스포츠,충북,충주시,2022년 어린이 뉴스포츠교실,지적장애,목 16:00-17:00,,20220201~20220331,20220331~20221031
기타,요가,울산,동구,2022 울산 지적장애인 생활체육 요가교실-요가다움,지적장애,매주 화요일 15:30~16:30,-본 센터 이용자들에게 주1회 요가 프로그램 제공  -올바른 자세와 정확한 호흡을 통한 심신안정 및 효율적인 신체발달,20220101~20221130,20220101~20221130
기타,뉴스포츠,충북,청주시,2022년 우리누리센스교실,지적장애,화 10:20~11:20,,20220201~20220331,20220331~20221031
기타,요가,울산,동구,2022 울산 장애인생활체육지원사업-요가교실,지적장애,매주 수요일 15:00~16:00,-요가교실을 통한 혈액순환 개선 및 근육과 관절의 활성화  -신체균형 밸런스 및 유연성 향상  -외부강사 활용한 요가교실,20220101~20221130,20220101~20221130
기타,택견,충북,청주시,2022년 이크에크택견교실,지적장애,수 10:00~12:00,,20220201~20220331,20220331~20221031
기타,기타,충북,청주시,2022년 신장장애인 라인댄스교실,기타장애,목 13:30~14:30,,20220201~20220331,20220331~20221031
기타,기타,충북,청주시,2022년 청원라인댄스교실,지적장애,화 14:00~16:00,,20220201~20220331,20220331~20221031
기타,에어로빅,충북,청주시,2022년 베다니주간센터 에어로빅교실,지적장애,매주 화 오후6시,,20220201~20220331,20220331~20221031
기타,유아체육,충남,계룡시,(기금)장애청소년 꿈나무 특수체육교실,지적장애,-,,20220301~20221130,20220301~20221130
기타,자전거,전남,나주시,2022 전남 나주시 장애인생활체육 씽씽 자전거교실,기타장애,10:00~11:00,,20220301~20220331,20220409~20221126
기타,풋살,전남,순천시,2022 전남 순천시 장애인생활체육 풋살교실,지적장애,16:00~17:00,,20220301~20220320,20220322~20221011
기타,생활체조,충남,계룡시,(도비)계룡시 장애인 심신타파 건강교실,지적장애,-,,20220301~20221130,20220301~20221130
기타,기타,전남,진도군,2022 전남 진도군 장애인생활체육 터닝교실,기타장애,14:00~15:00,,20220301~20220331,20220418~20221121
기타,헬스,전남,진도군,2022 전남 진도군 장애인생활체육 몸짱헬스,기타장애,14:00~15:00,,20220301~20220331,20220409~20220924
기타,헬스,전남,장흥군,2022 전남 장흥군 장애인생활체육 체력증진교실(소망의집),지적장애,18:10~19:10,,20220301~20220331,20220425~20221107
기타,헬스,전남,장흥군,2022 전남 장흥군 장애인생활체육 여성장애인 체력증진교실,기타장애,14:10~15:10,,20220301~20220331,20220425~20221107
기타,뉴스포츠,충남,금산군,(도비)장애청소년 스탭박스&amp;뉴스포츠교실,지적장애,-,,20220301~20221130,20220301~20221130
기타,헬스,전남,장흥군,2022 전남 장흥군 장애인생활체육 체력증진교실,지체장애,15:10~16:10,,20220301~20220331,20220425~20221107
기타,쇼다운,전남,장흥군,2022 전남 장흥군 장애인생활체육 쇼다운교실,시각장애,09:50~10:50,,20220401~20220431,20220519~20221027
기타,에어로빅,충남,부여군,(도비)지적장애 스텝박스교실,지적장애,-,,20220301~20221130,20220301~20221130
기타,뉴스포츠,충남,서천군,(기금)날아라~ 비행접시 장애청소년교실,지적장애,-,,20220301~20221130,20220301~20221130
기타,에어로빅,충남,서천군,(기금)장애어르신 에어로빅교실,청각장애,-,,20220301~20221130,20220301~20221130
기타,에어로빅,충남,서천군,(기금)여성장애인 리듬핏 교실,지적장애,-,,20220301~20221130,20220301~20221130
기타,뉴스포츠,전남,완도군,2022 전남 완도군 장애인생활체육 뉴스포츠교실,기타장애,10:30~11:30,,20220301~20220331,20220418~20221031
기타,체조,전남,영암군,2022 전남 영암군 장애인생활체육 힐링체조교실,지적장애,10:10~12:10,,20220401~20220431,20220503~20221018
기타,뉴스포츠,전남,영암군,2022 전남 영암군 장애인생활체육 뉴스포츠교실,기타장애,14:00~15:00,,20220401~20220431,20220513~20221118
기타,뉴스포츠,충남,청양군,(기금)청양시각장애한궁교실,시각장애,-,,20220101~20221231,20220101~20221231
기타,헬스,전남,영광군,2022 전남 영광군 장애인생활체육 기초체력교실,지적장애,10:30~11:30,,20220301~20220331,20220407~20220922
기타,뉴스포츠,충남,청양군,(도비)청양지적장애뉴스포츠교실,지적장애,-,,20220101~20221231,20220101~20221231
기타,특수체육,충남,홍성군,(기금)장애청소년 움찬 유소년스포츠단,지적장애,-,,20220101~20221231,20220101~20221231
기타,요가,전남,영광군,2022 전남 영광군 장애인생활체육 요가교실,지적장애,14:00~15:00,,20220401~20220431,20220504~20221026
기타,에어로빅,충남,예산군,(기금)장애청소년 두둠칫 댄스교실,지적장애,-,,20220101~20221231,20220101~20221231
기타,기타,전남,여수시,2022 전남 여수시 장애인생활체육 헤세드한궁교실,기타장애,14:00~16:00,,20220301~20220331,20220415~20221111
기타,특수체육,충남,예산군,(기금)지체장애인 체력증진교실,지체장애,-,,20220101~20221231,20220101~20221231
기타,뉴스포츠,충남,예산군,(도비)시각장애인뉴스포츠교실,시각장애,-,,20220101~20221231,20220101~20221231
